Application,GPU,CPU,Resolution,Runtime,AllowsTearing,ProcessID,SwapChainAddress,SyncInterval,PresentFlags,PresentMode,Dropped,FlipToken,TimeInSeconds,MsBetweenSimulationStart,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsRenderPresentLatency,MsUntilDisplayed,Render Queue Depth,MsPCLatency,GPU0Clk(MHz),GPU0MemClk(MHz),GPU0Util(%),GPU0Temp(C),GPU1Clk(MHz),GPU1MemClk(MHz),GPU1Util(%),GPU1Temp(C),PCAT Power Total(W),Perf/W Total(F/J) (PCAT),Perf/W Total(F/J) (API),Perf/W GPUOnly(F/J) (API),Perf/W Total-USBC(F/J) (API),GPUOnlyPwr(W) (API),NV-Total-USBCPwr(W) (API),NV Pwr(W) (API),AMDPwr(W) (API),CPUClk(MHz),CPUUtil(%),CPU Package Temp(C),CPU Package Power(W),CPU TDP (W),CPUCoreUtil%[ 0],CPUCoreUtil%[ 1],CPUCoreUtil%[ 2],CPUCoreUtil%[ 3],CPUCoreUtil%[ 4],CPUCoreUtil%[ 5],CPUCoreUtil%[ 6],CPUCoreUtil%[ 7],CPUCoreUtil%[ 8],CPUCoreUtil%[ 9],CPUCoreUtil%[10],CPUCoreUtil%[11],CPUCoreUtil%[12],CPUCoreUtil%[13],CPUCoreUtil%[14],CPUCoreUtil%[15],CPUCoreUtil%[16],CPUCoreUtil%[17],CPUCoreUtil%[18],CPUCoreUtil%[19],CPUCoreUtil%[20],CPUCoreUtil%[21],CPUCoreUtil%[22],CPUCoreUtil%[23],CPUCoreUtil%[24],CPUCoreUtil%[25],CPUCoreUtil%[26],CPUCoreUtil%[27],CPUCoreUtil%[28],CPUCoreUtil%[29],CPUCoreUtil%[30],CPUCoreUtil%[31],CPUCoreUtil%[32],CPUCoreUtil%[33],CPUCoreUtil%[34],CPUCoreUtil%[35],CPUCoreUtil%[36],CPUCoreUtil%[37],CPUCoreUtil%[38],CPUCoreUtil%[39],CPUCoreUtil%[40],CPUCoreUtil%[41],CPUCoreUtil%[42],CPUCoreUtil%[43],CPUCoreUtil%[44],CPUCoreUtil%[45],CPUCoreUtil%[46],CPUCoreUtil%[47],CPUCoreUtil%[48],CPUCoreUtil%[49],CPUCoreUtil%[50],CPUCoreUtil%[51],CPUCoreUtil%[52],CPUCoreUtil%[53],CPUCoreUtil%[54],CPUCoreUtil%[55],CPUCoreUtil%[56],CPUCoreUtil%[57],CPUCoreUtil%[58],CPUCoreUtil%[59],CPUCoreUtil%[60],CPUCoreUtil%[61],CPUCoreUtil%[62],CPUCoreUtil%[63],Current Battery Capacity(Wh),Total Battery Capacity(Wh),Battery Percentage,Battery Drain Rate(W)
chrome.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1271x1308,Other,0,9392,0x000002A54450FD80,0,0,Composed: Flip,0,0,3037.176161,NA,8.036,8.325,0.157,3.353,8.533,0.417,NA,1920,9751,74,73,NA,NA,NA,NA,NA,NA,0.381,0.484,0.381,257,326,326,NA,4276,42, 76,125.515,NA,56,65,58,59,44,40,51,52,53,46,55,56,42,49,40,38,33,42,31,35,22,32,30,35,34,37,28,35,30,35,30,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chrome.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1271x1308,Other,0,9392,0x000002A54450FD80,0,0,Composed: Flip,0,0,3037.187335,NA,11.175,12.516,0.146,2.411,9.874,0.216,NA,1920,9751,74,73,NA,NA,NA,NA,NA,NA,0.274,0.348,0.274,257,326,326,NA,4276,42, 76,125.515,NA,56,65,58,59,44,40,51,52,53,46,55,56,42,49,40,38,33,42,31,35,22,32,30,35,34,37,28,35,30,35,30,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chrome.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1271x1308,Other,0,9392,0x000002A54450FD80,0,0,Composed: Flip,0,0,3037.196967,NA,9.632,12.501,0.135,2.432,12.743,0.252,NA,1920,9751,74,73,NA,NA,NA,NA,NA,NA,0.318,0.404,0.318,257,326,326,NA,4276,42, 76,125.515,NA,56,65,58,59,44,40,51,52,53,46,55,56,42,49,40,38,33,42,31,35,22,32,30,35,34,37,28,35,30,35,30,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chrome.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1271x1308,Other,0,9392,0x000002A54450FD80,0,0,Composed: Flip,0,0,3037.204371,NA,7.405,4.180,0.243,2.036,9.519,0.275,NA,1920,9751,74,73,NA,NA,NA,NA,NA,NA,0.414,0.525,0.414,257,326,326,NA,4276,42, 76,127.446,NA,56,65,58,59,44,40,51,52,53,46,55,56,42,49,40,38,33,42,31,35,22,32,30,35,34,37,28,35,30,35,30,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chrome.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1271x1308,Other,0,9392,0x000002A54450FD80,0,0,Composed: Flip,0,0,3037.211965,NA,7.594,4.179,0.084,1.405,6.104,0.185,NA,1920,9751,74,73,NA,NA,NA,NA,NA,NA,0.404,0.512,0.404,257,326,326,NA,4276,42, 76,127.446,NA,56,65,58,59,44,40,51,52,53,46,55,56,42,49,40,38,33,42,31,35,22,32,30,35,34,37,28,35,30,35,30,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chrome.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1271x1308,Other,0,9392,0x000002A54450FD80,0,0,Composed: Flip,0,0,3037.221523,NA,9.557,12.574,0.169,1.587,9.120,0.166,NA,1920,9751,74,73,NA,NA,NA,NA,NA,NA,0.321,0.407,0.321,257,326,326,NA,4276,42, 76,127.446,NA,56,65,58,59,44,40,51,52,53,46,55,56,42,49,40,38,33,42,31,35,22,32,30,35,34,37,28,35,30,35,30,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chrome.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1271x1308,Other,0,9392,0x000002A54450FD80,0,0,Composed: Flip,0,0,3037.227219,NA,5.697,8.283,0.228,4.317,11.707,0.758,NA,1920,9751,74,73,NA,NA,NA,NA,NA,NA,0.538,0.683,0.538,257,326,326,NA,4276,42, 76,127.446,NA,56,65,58,59,44,40,51,52,53,46,55,56,42,49,40,38,33,42,31,35,22,32,30,35,34,37,28,35,30,35,30,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chrome.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1271x1308,Other,0,9392,0x000002A54450FD80,0,0,Composed: Flip,0,0,3037.239391,NA,12.172,8.350,0.241,1.152,7.886,0.095,NA,1920,9751,74,73,NA,NA,NA,NA,NA,NA,0.252,0.319,0.252,257,326,326,NA,4276,42, 76,127.446,NA,56,65,58,59,44,40,51,52,53,46,55,56,42,49,40,38,33,42,31,35,22,32,30,35,34,37,28,35,30,35,30,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chrome.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1271x1308,Other,0,9392,0x000002A54450FD80,0,0,Composed: Flip,0,0,3037.248644,NA,9.253,8.486,0.114,1.021,7.119,0.110,NA,1920,9751,74,73,NA,NA,NA,NA,NA,NA,0.331,0.420,0.331,257,326,326,NA,4276,42, 76,127.446,NA,56,65,58,59,44,40,51,52,53,46,55,56,42,49,40,38,33,42,31,35,22,32,30,35,34,37,28,35,30,35,30,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chrome.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1271x1308,Other,0,9392,0x000002A54450FD80,0,0,Composed: Flip,0,0,3037.257818,NA,9.174,8.161,0.117,1.702,6.106,0.185,NA,1920,9751,74,73,NA,NA,NA,NA,NA,NA,0.334,0.424,0.334,257,326,326,NA,4276,42, 76,127.446,NA,56,65,58,59,44,40,51,52,53,46,55,56,42,49,40,38,33,42,31,35,22,32,30,35,34,37,28,35,30,35,30,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chrome.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1271x1308,Other,0,9392,0x000002A54450FD80,0,0,Composed: Flip,0,0,3037.266641,NA,8.823,12.590,0.536,2.022,9.872,0.229,NA,1920,9751,74,73,NA,NA,NA,NA,NA,NA,0.347,0.441,0.347,257,326,326,NA,4276,42, 76,127.446,NA,56,65,58,59,44,40,51,52,53,46,55,56,42,49,40,38,33,42,31,35,22,32,30,35,34,37,28,35,30,35,30,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chrome.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1271x1308,Other,0,9392,0x000002A54450FD80,0,0,Composed: Flip,0,0,3037.274745,NA,8.104,12.502,0.100,1.998,14.270,0.247,NA,1920,9751,74,73,NA,NA,NA,NA,NA,NA,0.378,0.480,0.378,257,326,326,NA,4276,42, 76,127.446,NA,56,65,58,59,44,40,51,52,53,46,55,56,42,49,40,38,33,42,31,35,22,32,30,35,34,37,28,35,30,35,30,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chrome.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1271x1308,Other,0,9392,0x000002A54450FD80,0,0,Composed: Flip,0,0,3037.285588,NA,10.842,4.163,0.102,1.504,7.591,0.139,NA,1920,9751,74,73,NA,NA,NA,NA,NA,NA,0.283,0.359,0.283,257,326,326,NA,4276,42, 76,127.446,NA,56,65,58,59,44,40,51,52,53,46,55,56,42,49,40,38,33,42,31,35,22,32,30,35,34,37,28,35,30,35,30,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chrome.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1271x1308,Other,0,9392,0x000002A54450FD80,0,0,Composed: Flip,0,0,3037.288382,NA,2.795,4.130,0.102,2.783,8.927,0.996,NA,1920,9751,74,73,NA,NA,NA,NA,NA,NA,1.097,1.391,1.097,257,326,326,NA,4276,42, 76,127.446,NA,56,65,58,59,44,40,51,52,53,46,55,56,42,49,40,38,33,42,31,35,22,32,30,35,34,37,28,35,30,35,30,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chrome.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1271x1308,Other,0,9392,0x000002A54450FD80,0,0,Composed: Flip,0,0,3037.294051,NA,5.668,4.153,0.079,0.768,7.413,0.135,NA,1920,9751,74,73,NA,NA,NA,NA,NA,NA,0.541,0.686,0.541,257,326,326,NA,4276,42, 76,127.446,NA,56,65,58,59,44,40,51,52,53,46,55,56,42,49,40,38,33,42,31,35,22,32,30,35,34,37,28,35,30,35,30,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chrome.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1271x1308,Other,0,9392,0x000002A54450FD80,0,0,Composed: Flip,0,0,3037.299869,NA,5.819,4.264,0.188,0.765,5.858,0.131,NA,1920,9751,74,73,NA,NA,NA,NA,NA,NA,0.527,0.668,0.527,257,326,326,NA,4276,42, 76,127.446,NA,56,65,58,59,44,40,51,52,53,46,55,56,42,49,40,38,33,42,31,35,22,32,30,35,34,37,28,35,30,35,30,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chrome.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1271x1308,Other,0,9392,0x000002A54450FD80,0,0,Composed: Flip,0,0,3037.301870,NA,2.001,4.078,0.110,0.839,7.935,0.419,NA,1920,9751,74,73,NA,NA,NA,NA,NA,NA,1.532,1.943,1.532,257,326,326,NA,4276,42, 76,127.446,NA,56,65,58,59,44,40,51,52,53,46,55,56,42,49,40,38,33,42,31,35,22,32,30,35,34,37,28,35,30,35,30,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chrome.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1271x1308,Other,0,9392,0x000002A54450FD80,0,0,Composed: Flip,0,0,3037.307770,NA,5.900,8.352,0.074,0.578,10.387,0.098,NA,1920,9751,74,73,NA,NA,NA,NA,NA,NA,0.520,0.659,0.520,257,326,326,NA,4276,42, 76,127.446,NA,56,65,58,59,44,40,51,52,53,46,55,56,42,49,40,38,33,42,31,35,22,32,30,35,34,37,28,35,30,35,30,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chrome.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1271x1308,Other,0,9392,0x000002A54450FD80,0,0,Composed: Flip,1,0,3037.310514,NA,2.745,0.000,0.080,0.546,0.000,0.199,NA,1920,9751,74,73,NA,NA,NA,NA,NA,NA,1.117,1.417,1.117,257,326,326,NA,4276,42, 76,127.446,NA,56,65,58,59,44,40,51,52,53,46,55,56,42,49,40,38,33,42,31,35,22,32,30,35,34,37,28,35,30,35,30,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chrome.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1271x1308,Other,0,9392,0x000002A54450FD80,0,0,Composed: Flip,0,0,3037.314179,NA,3.664,4.170,0.066,0.407,8.149,0.111,NA,1920,9751,74,73,NA,NA,NA,NA,NA,NA,0.836,1.061,0.836,257,326,326,NA,4276,42, 76,127.446,NA,56,65,58,59,44,40,51,52,53,46,55,56,42,49,40,38,33,42,31,35,22,32,30,35,34,37,28,35,30,35,30,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chrome.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1271x1308,Other,0,9392,0x000002A54450FD80,0,0,Composed: Flip,0,0,3037.319157,NA,4.978,8.343,0.100,0.991,11.513,0.199,NA,1920,9751,74,73,NA,NA,NA,NA,NA,NA,0.616,0.781,0.616,257,326,326,NA,4276,42, 76,127.446,NA,56,65,58,59,44,40,51,52,53,46,55,56,42,49,40,38,33,42,31,35,22,32,30,35,34,37,28,35,30,35,30,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chrome.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1271x1308,Other,0,9392,0x000002A54450FD80,0,0,Composed: Flip,1,0,3037.322399,NA,3.241,0.000,0.102,0.611,0.000,0.188,NA,1920,9751,74,73,NA,NA,NA,NA,NA,NA,0.946,1.200,0.946,257,326,326,NA,4276,42, 76,127.446,NA,56,65,58,59,44,40,51,52,53,46,55,56,42,49,40,38,33,42,31,35,22,32,30,35,34,37,28,35,30,35,30,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chrome.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1271x1308,Other,0,9392,0x000002A54450FD80,0,0,Composed: Flip,0,0,3037.328224,NA,5.825,4.177,0.269,2.018,6.624,0.346,NA,1920,9751,74,73,NA,NA,NA,NA,NA,NA,0.526,0.668,0.526,257,326,326,NA,4276,42, 76,127.446,NA,56,65,58,59,44,40,51,52,53,46,55,56,42,49,40,38,33,42,31,35,22,32,30,35,34,37,28,35,30,35,30,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chrome.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1271x1308,Other,0,9392,0x000002A54450FD80,0,0,Composed: Flip,0,0,3037.332550,NA,4.326,4.170,0.146,0.947,6.468,0.219,NA,1920,9751,74,73,NA,NA,NA,NA,NA,NA,0.709,0.899,0.709,257,326,326,NA,4276,42, 76,127.446,NA,56,65,58,59,44,40,51,52,53,46,55,56,42,49,40,38,33,42,31,35,22,32,30,35,34,37,28,35,30,35,30,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chrome.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1271x1308,Other,0,9392,0x000002A54450FD80,0,0,Composed: Flip,1,0,3037.336073,NA,3.523,0.000,0.131,0.804,0.000,0.228,NA,1920,9751,74,73,NA,NA,NA,NA,NA,NA,0.870,1.104,0.870,257,326,326,NA,4276,42, 76,127.446,NA,56,65,58,59,44,40,51,52,53,46,55,56,42,49,40,38,33,42,31,35,22,32,30,35,34,37,28,35,30,35,30,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chrome.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1271x1308,Other,0,9392,0x000002A54450FD80,0,0,Composed: Flip,0,0,3037.337899,NA,1.826,4.190,0.065,0.408,5.309,0.223,NA,1920,9751,74,73,NA,NA,NA,NA,NA,NA,1.679,2.129,1.679,257,326,326,NA,4276,42, 76,127.446,NA,56,65,58,59,44,40,51,52,53,46,55,56,42,49,40,38,33,42,31,35,22,32,30,35,34,37,28,35,30,35,30,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chrome.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1271x1308,Other,0,9392,0x000002A54450FD80,0,0,Composed: Flip,0,0,3037.342795,NA,4.896,8.345,0.075,0.458,8.758,0.093,NA,1920,9751,74,73,NA,NA,NA,NA,NA,NA,0.626,0.794,0.626,257,326,326,NA,4276,42, 76,127.446,NA,56,65,58,59,44,40,51,52,53,46,55,56,42,49,40,38,33,42,31,35,22,32,30,35,34,37,28,35,30,35,30,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chrome.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1271x1308,Other,0,9392,0x000002A54450FD80,0,0,Composed: Flip,1,0,3037.348780,NA,5.984,0.000,0.100,0.578,0.000,0.097,NA,1920,9751,74,73,NA,NA,NA,NA,NA,NA,0.512,0.650,0.512,257,326,326,NA,4276,42, 76,127.446,NA,56,65,58,59,44,40,51,52,53,46,55,56,42,49,40,38,33,42,31,35,22,32,30,35,34,37,28,35,30,35,30,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chrome.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1271x1308,Other,0,9392,0x000002A54450FD80,0,0,Composed: Flip,0,0,3037.350337,NA,1.557,4.143,0.063,0.452,5.359,0.290,NA,1920,9751,74,73,NA,NA,NA,NA,NA,NA,1.968,2.497,1.968,257,326,326,NA,4276,42, 76,127.446,NA,56,65,58,59,44,40,51,52,53,46,55,56,42,49,40,38,33,42,31,35,22,32,30,35,34,37,28,35,30,35,30,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chrome.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1271x1308,Other,0,9392,0x000002A54450FD80,0,0,Composed: Flip,0,0,3037.355785,NA,5.447,8.372,0.093,0.910,8.284,0.167,NA,1920,9751,74,73,NA,NA,NA,NA,NA,NA,0.563,0.714,0.563,257,326,326,NA,4276,42, 76,127.446,NA,56,65,58,59,44,40,51,52,53,46,55,56,42,49,40,38,33,42,31,35,22,32,30,35,34,37,28,35,30,35,30,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chrome.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1271x1308,Other,0,9392,0x000002A54450FD80,0,0,Composed: Flip,0,0,3037.359018,NA,3.233,4.129,0.174,1.581,9.180,0.489,NA,1920,9751,74,73,NA,NA,NA,NA,NA,NA,0.948,1.203,0.948,257,326,326,NA,4276,42, 76,127.446,NA,56,65,58,59,44,40,51,52,53,46,55,56,42,49,40,38,33,42,31,35,22,32,30,35,34,37,28,35,30,35,30,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chrome.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1271x1308,Other,0,9392,0x000002A54450FD80,0,0,Composed: Flip,1,0,3037.364927,NA,5.909,0.000,0.131,0.173,0.000,0.029,NA,1920,9751,74,73,NA,NA,NA,NA,NA,NA,0.519,0.658,0.519,257,326,326,NA,4276,42, 76,127.446,NA,56,65,58,59,44,40,51,52,53,46,55,56,42,49,40,38,33,42,31,35,22,32,30,35,34,37,28,35,30,35,30,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chrome.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1271x1308,Other,0,9392,0x000002A54450FD80,0,0,Composed: Flip,0,0,3037.367594,NA,2.667,4.191,0.086,0.228,4.795,0.086,NA,1920,9751,74,73,NA,NA,NA,NA,NA,NA,1.149,1.458,1.149,257,326,326,NA,4276,42, 76,127.446,NA,56,65,58,59,44,40,51,52,53,46,55,56,42,49,40,38,33,42,31,35,22,32,30,35,34,37,28,35,30,35,30,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chrome.exe,NVIDIA GeForce RTX 3090,AMD Ryzen 9 5950X 16-Core Processor            ,1271x1308,Other,0,9392,0x000002A54450FD80,0,0,Composed: Flip,0,0,3037.371915,NA,4.321,4.222,0.094,0.650,4.696,0.150,NA,1920,9751,74,73,NA,NA,NA,NA,NA,NA,0.709,0.900,0.709,257,326,326,NA,4276,42, 76,127.446,NA,56,65,58,59,44,40,51,52,53,46,55,56,42,49,40,38,33,42,31,35,22,32,30,35,34,37,28,35,30,35,30,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
